Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
gregtech:machine:1515, Обычный рыболов, gregtech.machine.fisher.lv, true, net.minecraft.item.ItemStack
gregtech:machine:1516, Улучшенный рыболов, gregtech.machine.fisher.mv, true, net.minecraft.item.ItemStack
gregtech:machine:1517, Улучшенный рыболов II, gregtech.machine.fisher.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1518, Улучшенный рыболов III, gregtech.machine.fisher.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1530, Обычный насос, gregtech.machine.pump.lv, true, net.minecraft.item.ItemStack
gregtech:machine:1531, Улучшенный насос, gregtech.machine.pump.mv, true, net.minecraft.item.ItemStack
gregtech:machine:1532, Улучшенный насос II, gregtech.machine.pump.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1533, Улучшенный насос III, gregtech.machine.pump.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1560, Супер сундук I, gregtech.machine.super_chest.lv, true, net.minecraft.item.ItemStack
gregtech:machine:1561, Супер сундук II, gregtech.machine.super_chest.mv, true, net.minecraft.item.ItemStack
gregtech:machine:1562, Супер сундук III, gregtech.machine.super_chest.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1563, Супер сундук IV, gregtech.machine.super_chest.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1564, Супер сундук V, gregtech.machine.super_chest.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1570, Квантовый сундук I, gregtech.machine.quantum_chest.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1571, Квантовый сундук II, gregtech.machine.quantum_chest.luv, true, net.minecraft.item.ItemStack
gregtech:machine:1572, Квантовый сундук III, gregtech.machine.quantum_chest.zpm, true, net.minecraft.item.ItemStack
gregtech:machine:1573, Квантовый сундук IV, gregtech.machine.quantum_chest.uv, true, net.minecraft.item.ItemStack
gregtech:machine:1574, Квантовый сундук V, gregtech.machine.quantum_chest.uhv, true, net.minecraft.item.ItemStack
gregtech:machine:1575, Супер резервуар I, gregtech.machine.super_tank.lv, true, net.minecraft.item.ItemStack
gregtech:machine:1576, Супер резервуар II, gregtech.machine.super_tank.mv, true, net.minecraft.item.ItemStack
gregtech:machine:1577, Супер резервуар III, gregtech.machine.super_tank.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1578, Супер резервуар IV, gregtech.machine.super_tank.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1579, Супер резервуар V, gregtech.machine.super_tank.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1585, Квантовый резервуар I, gregtech.machine.quantum_tank.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1586, Квантовый резервуар II, gregtech.machine.quantum_tank.luv, true, net.minecraft.item.ItemStack
gregtech:machine:1587, Квантовый резервуар III, gregtech.machine.quantum_tank.zpm, true, net.minecraft.item.ItemStack
gregtech:machine:1588, Квантовый резервуар IV, gregtech.machine.quantum_tank.uv, true, net.minecraft.item.ItemStack
gregtech:machine:1589, Квантовый резервуар V, gregtech.machine.quantum_tank.uhv, true, net.minecraft.item.ItemStack
gregtech:machine:1590, Обычный разрушитель блоков, gregtech.machine.block_breaker.lv, true, net.minecraft.item.ItemStack
gregtech:machine:1591, Улучшенный разрушитель блоков, gregtech.machine.block_breaker.mv, true, net.minecraft.item.ItemStack
gregtech:machine:1592, Улучшенный разрушитель блоков II, gregtech.machine.block_breaker.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1593, Улучшенный разрушитель блоков III, gregtech.machine.block_breaker.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1596, Клапан деревянного резервуара, gregtech.machine.tank_valve.wood, true, net.minecraft.item.ItemStack
gregtech:machine:1597, Деревянный многоблочный резервуар, gregtech.machine.tank.wood, true, net.minecraft.item.ItemStack
gregtech:machine:1598, Клапан стального резервуара, gregtech.machine.tank_valve.steel, true, net.minecraft.item.ItemStack
gregtech:machine:1599, Стальной многоблочный резервуар, gregtech.machine.tank.steel, true, net.minecraft.item.ItemStack
gregtech:machine:1610, Деревянная бочка, gregtech.machine.drum.wood, true, net.minecraft.item.ItemStack
gregtech:machine:1611, Бронзовая бочка, gregtech.machine.drum.bronze, true, net.minecraft.item.ItemStack
gregtech:machine:1612, Стальная бочка, gregtech.machine.drum.steel, true, net.minecraft.item.ItemStack
gregtech:machine:1613, Алюминиевая бочка, gregtech.machine.drum.aluminium, true, net.minecraft.item.ItemStack
gregtech:machine:1614, Нержавеющая бочка, gregtech.machine.drum.stainless_steel, true, net.minecraft.item.ItemStack
gregtech:machine:1615, Титановая бочка, gregtech.machine.drum.titanium, true, net.minecraft.item.ItemStack
gregtech:machine:1616, Вольфрамостальная бочка, gregtech.machine.drum.tungstensteel, true, net.minecraft.item.ItemStack
gregtech:machine:1617, Золотая бочка, gregtech.machine.drum.gold, true, net.minecraft.item.ItemStack
gregtech:machine:1625, Деревянный ящик, gregtech.machine.crate.wood, true, net.minecraft.item.ItemStack
gregtech:machine:1626, Бронзовый ящик, gregtech.machine.crate.bronze, true, net.minecraft.item.ItemStack
gregtech:machine:1627, Стальной ящик, gregtech.machine.crate.steel, true, net.minecraft.item.ItemStack
gregtech:machine:1628, Алюминиевый ящик, gregtech.machine.crate.aluminium, true, net.minecraft.item.ItemStack
gregtech:machine:1629, Ящик из нержавеющей стали, gregtech.machine.crate.stainless_steel, true, net.minecraft.item.ItemStack
gregtech:machine:1630, Титановый ящик, gregtech.machine.crate.titanium, true, net.minecraft.item.ItemStack
gregtech:machine:1631, Ящик из вольфрамовой стали, gregtech.machine.crate.tungstensteel, true, net.minecraft.item.ItemStack
gregtech:machine:1640, Держатель ротора (§6HV§r), gregtech.machine.rotor_holder.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1641, Держатель ротора (§5EV§r), gregtech.machine.rotor_holder.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1642, Держатель ротора (§1IV§r), gregtech.machine.rotor_holder.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1643, Держатель ротора (§dLuV§r), gregtech.machine.rotor_holder.luv, true, net.minecraft.item.ItemStack
gregtech:machine:1644, Держатель ротора (§fZPM§r), gregtech.machine.rotor_holder.zpm, true, net.minecraft.item.ItemStack
gregtech:machine:1645, Держатель ротора (§3UV§r), gregtech.machine.rotor_holder.uv, true, net.minecraft.item.ItemStack
gregtech:machine:1646, Закрытый сейф, gregtech.machine.locked_safe, true, net.minecraft.item.ItemStack
gregtech:machine:1647, Инженерный верстак, gregtech.machine.workbench, true, net.minecraft.item.ItemStack
gregtech:machine:1648, Примитивный водяной насос, gregtech.machine.primitive_water_pump, true, net.minecraft.item.ItemStack
gregtech:machine:1649, Выходной люк насоса, gregtech.machine.pump_hatch, true, net.minecraft.item.ItemStack
gregtech:machine:1650, Бесконечный источник GT энергии, gregtech.machine.infinite_energy, true, net.minecraft.item.ItemStack
gregtech:machine:1651, Паровой выходной люк, gregtech.machine.steam_export_bus, true, net.minecraft.item.ItemStack
gregtech:machine:1652, Паровой входной люк, gregtech.machine.steam_import_bus, true, net.minecraft.item.ItemStack
gregtech:machine:1653, Паровой люк, gregtech.machine.steam_hatch, true, net.minecraft.item.ItemStack
gregtech:machine:1654, Люк обслуживания, gregtech.machine.maintenance_hatch, true, net.minecraft.item.ItemStack
gregtech:machine:1655, Настраиваемый люк обслуживания, gregtech.machine.maintenance_hatch_configurable, true, net.minecraft.item.ItemStack
gregtech:machine:1656, Автоматический люк обслуживания, gregtech.machine.maintenance_hatch_full_auto, true, net.minecraft.item.ItemStack
gregtech:machine:1401, Люк обслуживания автоматической фильтрации, gregtech.machine.maintenance_hatch_cleanroom_auto, true, net.minecraft.item.ItemStack
gregtech:machine:1657, Люк глушителя (§7LV§r), gregtech.machine.muffler_hatch.lv, true, net.minecraft.item.ItemStack
gregtech:machine:1658, Люк глушителя (§bMV§r), gregtech.machine.muffler_hatch.mv, true, net.minecraft.item.ItemStack
gregtech:machine:1659, Люк глушителя (§6HV§r), gregtech.machine.muffler_hatch.hv, true, net.minecraft.item.ItemStack
gregtech:machine:1660, Люк глушителя (§5EV§r), gregtech.machine.muffler_hatch.ev, true, net.minecraft.item.ItemStack
gregtech:machine:1661, Люк глушителя (§1IV§r), gregtech.machine.muffler_hatch.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1662, Люк глушителя (§dLuV§r), gregtech.machine.muffler_hatch.luv, true, net.minecraft.item.ItemStack
gregtech:machine:1663, Люк глушителя (§fZPM§r), gregtech.machine.muffler_hatch.zpm, true, net.minecraft.item.ItemStack
gregtech:machine:1664, Люк глушителя (§3UV§r), gregtech.machine.muffler_hatch.uv, true, net.minecraft.item.ItemStack
gregtech:machine:1667, Экран, gregtech.machine.monitor_screen, true, net.minecraft.item.ItemStack
gregtech:machine:1668, Творческий Квантовый сундук, gregtech.machine.creative_chest, true, net.minecraft.item.ItemStack
gregtech:machine:1669, Творческий квантовый резервуар, gregtech.machine.creative_tank, true, net.minecraft.item.ItemStack
gregtech:machine:1745, ME Выходной жидкостный люк, gregtech.machine.me_export_fluid_hatch, true, net.minecraft.item.ItemStack
gregtech:machine:1746, ME Выходной предметный люк, gregtech.machine.me_export_item_bus, true, net.minecraft.item.ItemStack
gregtech:machine:1747, ME Накопительный жидкостный люк, gregtech.machine.me_import_fluid_hatch, true, net.minecraft.item.ItemStack
gregtech:machine:1748, ME Накопительный предметный люк, gregtech.machine.me_import_item_bus, true, net.minecraft.item.ItemStack
gregtech:machine:1749, Конечная точка предметного трубопровода, gregtech.machine.ld_item_endpoint, true, net.minecraft.item.ItemStack
gregtech:machine:1750, Конечная точка жидкостного трубопровода, gregtech.machine.ld_fluid_endpoint, true, net.minecraft.item.ItemStack
gregtech:machine:1751, Тревога, gregtech.machine.alarm, true, net.minecraft.item.ItemStack
gregtech:machine:1752, ME Накопительный предметный люк, gregtech.machine.me_stocking_item_bus, true, net.minecraft.item.ItemStack
gregtech:machine:1753, ME Накопительный жидкостный люк, gregtech.machine.me_stocking_fluid_hatch, true, net.minecraft.item.ItemStack
gregtech:machine:1780, Четверной входной люк (§1IV§r), gregtech.machine.fluid_hatch.import_4x.iv, true, net.minecraft.item.ItemStack
gregtech:machine:1781, Четверной входной люк (§dLuV§r), gregtech.machine.fluid_hatch.import_4x.luv, true, net.minecraft.item.ItemStack
